nome,idade,salario,departamento
Maria,50,7529,TI
Pedro,23,7368,Financeiro
Maria,42,7401,TI
Ana,28,7740,TI
João,40,8943,TI
João,42,3032,TI
Carlos,34,2676,Financeiro
João,38,8732,Financeiro
Carlos,41,7253,Financeiro
Ana,55,3464,Financeiro
Pedro,26,3852,TI
Ana,38,4176,RH
Pedro,44,5878,RH
João,48,6263,RH
João,56,2736,RH
João,40,7260,TI
Carlos,44,4190,TI
Maria,29,3674,RH
Ana,56,3881,TI
João,56,7995,Financeiro
João,56,5241,RH
João,57,7519,Financeiro
João,29,4722,RH
Carlos,20,7481,RH
Ana,56,3470,TI
Ana,30,2520,TI
Carlos,31,6690,RH
Carlos,50,6422,RH
Pedro,21,9142,RH
Ana,52,9714,Financeiro
Pedro,42,5906,RH
Ana,38,3339,Financeiro
Pedro,50,5394,RH
João,44,9356,Financeiro
Carlos,44,6777,TI
Maria,27,9810,RH
Carlos,36,4910,TI
Maria,33,7407,Financeiro
Pedro,34,2510,RH
Carlos,48,6867,RH
Ana,27,3216,TI
João,24,6035,TI
João,34,8058,RH
Maria,50,8022,TI
Ana,33,2983,RH
João,50,7068,TI
Carlos,24,3374,TI
Pedro,49,8978,RH
Carlos,27,2953,TI
Carlos,22,4797,RH
Carlos,57,2581,RH
Maria,36,8328,Financeiro
João,42,9440,RH
Maria,35,3698,RH
Maria,39,5901,RH
Carlos,30,2695,RH
Pedro,29,5131,RH
Carlos,49,6437,TI
Carlos,42,8955,RH
João,59,9623,RH
Carlos,38,8091,RH
Carlos,38,2989,RH
Carlos,44,3680,TI
Pedro,55,8452,TI
Maria,42,3043,TI
Pedro,35,8017,RH
Carlos,60,3887,RH
Ana,37,5103,TI
Carlos,24,5792,TI
Maria,34,5236,Financeiro
João,38,6985,RH
Maria,21,2798,TI
Carlos,35,8574,TI
João,40,7693,RH
João,28,8452,Financeiro
João,22,5033,TI
Maria,43,4927,TI
Maria,32,6494,Financeiro
Pedro,24,9400,RH
Pedro,58,2779,TI
Maria,20,6980,TI
Pedro,54,4028,RH
Pedro,53,4276,Financeiro
Carlos,50,4223,TI
Maria,36,8519,Financeiro
Maria,41,4310,RH
Pedro,34,2664,TI
Carlos,20,4365,Financeiro
Carlos,28,7310,Financeiro
Pedro,38,3651,RH
Pedro,43,3259,Financeiro
Maria,39,8558,RH
Ana,53,9146,RH
Ana,28,8359,Financeiro
João,31,6818,Financeiro
João,55,7876,Financeiro
Maria,50,7465,RH
João,27,9390,Financeiro
Maria,58,4350,RH
Carlos,60,3951,RH
Ana,48,9179,TI
Pedro,60,8597,RH
Ana,27,2733,RH
Carlos,41,8504,RH
Maria,35,9783,RH
Carlos,27,9140,Financeiro
Pedro,45,5390,TI
Ana,54,7864,RH
Carlos,52,2765,RH
Pedro,46,6512,TI
Maria,56,6645,RH
João,22,3824,RH
Maria,26,2966,RH
Carlos,48,9174,TI
Carlos,37,6973,Financeiro
Maria,40,7951,Financeiro
Ana,57,4857,TI
Ana,35,9240,TI
João,50,7805,Financeiro
Maria,37,5908,TI
Ana,53,5018,Financeiro
João,26,3740,TI
Maria,26,3202,TI
Maria,43,9721,RH
João,37,3533,TI
Ana,32,6457,TI
Ana,41,6771,Financeiro
João,24,6780,Financeiro
Pedro,41,5427,RH
Carlos,36,7376,Financeiro
Carlos,27,5136,RH
Ana,37,4011,TI
Maria,26,8057,Financeiro
Carlos,26,8379,TI
Maria,27,7722,Financeiro
Ana,28,6162,TI
Ana,58,5629,RH
Carlos,26,5940,TI
João,30,3888,TI
Carlos,48,8974,RH
Carlos,28,5012,RH
Carlos,23,6533,RH
Ana,20,4981,TI
Ana,41,4897,TI
João,43,8849,RH
Carlos,52,7505,Financeiro
Ana,31,4894,RH
Carlos,55,7208,RH
Maria,36,5571,Financeiro
João,36,6377,RH
Pedro,20,4061,TI
Carlos,20,4313,TI
Carlos,25,5235,TI
Maria,56,9781,RH
Maria,44,4015,TI
Carlos,24,9437,RH
Carlos,28,9562,RH
Maria,51,6493,TI
Ana,57,5220,TI
João,54,3148,Financeiro
Maria,26,8117,TI
Carlos,37,9632,TI
Pedro,29,7215,TI
Maria,48,7499,RH
João,45,3867,TI
Maria,23,5328,Financeiro
Pedro,52,8243,RH
Carlos,34,3808,Financeiro
Maria,40,7544,RH
Pedro,50,3588,RH
Pedro,26,4551,TI
Pedro,44,8527,TI
Ana,37,9919,Financeiro
João,21,9648,Financeiro
João,55,8646,TI
Pedro,53,5236,Financeiro
João,52,4175,RH
Ana,27,6414,Financeiro
Carlos,26,5883,RH
Ana,48,3897,RH
Carlos,57,4146,TI
João,33,7998,RH
João,38,8881,RH
Pedro,49,6508,RH
Pedro,41,7179,Financeiro
Pedro,22,9071,RH
Ana,58,5946,Financeiro
Ana,42,5900,RH
João,56,3240,RH
João,48,4513,Financeiro
Carlos,56,6835,TI
Carlos,56,8293,RH
Ana,52,4117,Financeiro
Maria,21,5855,RH
Pedro,28,4285,Financeiro
Maria,25,4980,Financeiro
Pedro,44,7358,TI
João,25,8202,RH
Maria,53,7513,Financeiro
Maria,20,6205,RH
Carlos,55,2873,TI
Ana,54,5172,TI
Maria,59,4183,Financeiro
Maria,30,8482,TI
Ana,50,3422,RH
Carlos,22,6729,RH
Pedro,58,2960,TI
Ana,24,5773,TI
Pedro,43,2930,RH
Carlos,55,5826,RH
Carlos,54,7907,RH
João,31,6473,RH
Ana,55,4553,TI
Ana,23,4960,TI
Maria,55,4203,RH
João,40,8632,TI
Carlos,52,2938,RH
João,43,6748,Financeiro
Maria,24,4167,RH
Carlos,28,2999,Financeiro
Pedro,30,3579,RH
João,29,4293,TI
Pedro,37,7080,TI
Pedro,20,7470,RH
Maria,56,7210,Financeiro
Maria,47,9639,RH
Pedro,41,6853,RH
Ana,29,8216,TI
Carlos,42,9407,RH
Ana,40,9591,TI
Ana,29,7751,RH
João,22,2975,RH
Ana,33,9362,Financeiro
Maria,24,9426,TI
Pedro,51,6817,RH
Ana,43,5639,RH
Ana,56,5539,TI
Carlos,43,3527,TI
Ana,50,3818,RH
Ana,35,8952,TI
Maria,31,9559,RH
Pedro,20,7737,RH
Ana,44,9739,Financeiro
Maria,42,3073,RH
Maria,45,5778,TI
Carlos,45,6473,TI
João,34,9001,TI
Ana,47,6551,Financeiro
Ana,55,4464,Financeiro
Ana,31,9861,TI
Ana,44,4642,Financeiro
João,45,6934,RH
Maria,50,3214,RH
Carlos,20,8909,TI
João,43,9220,RH
João,20,5319,Financeiro
Ana,26,9885,Financeiro
Maria,30,7062,TI
Carlos,29,9411,Financeiro
Pedro,36,4508,Financeiro
Maria,40,6935,RH
Maria,20,9903,TI
João,26,4916,TI
Ana,32,2624,Financeiro
João,42,8244,RH
Maria,54,6078,Financeiro
Ana,51,6310,TI
Ana,59,8435,TI
João,24,4658,RH
Ana,38,4716,Financeiro
Maria,47,2765,TI
Ana,46,3437,TI
Carlos,44,5552,RH
Pedro,40,5292,RH
Carlos,51,9194,RH
Maria,27,8967,TI
João,32,4953,RH
Pedro,54,6005,Financeiro
Maria,37,8873,Financeiro
Maria,44,2597,RH
Carlos,30,9899,RH
Maria,59,8007,TI
Carlos,33,3034,RH
Pedro,43,5244,RH
Maria,48,7001,Financeiro
João,49,5647,TI
Maria,26,5145,TI
Maria,20,6005,RH
Ana,26,9649,RH
Maria,28,2771,Financeiro
Pedro,30,8348,TI
Ana,51,9222,RH
João,39,3803,TI
Maria,45,4510,Financeiro
Carlos,27,3838,RH
João,50,3832,Financeiro
Ana,37,6606,RH
Carlos,44,8650,RH
Carlos,34,6244,Financeiro
Pedro,30,9564,TI
João,39,2701,RH
Ana,23,4670,TI
Carlos,25,3586,Financeiro
Carlos,36,3633,Financeiro
Ana,40,4337,TI
Carlos,45,3296,Financeiro
Carlos,57,2522,RH
Carlos,23,3839,Financeiro
João,48,6559,TI
Maria,31,5552,RH
João,57,4855,TI
Pedro,49,6325,RH
Carlos,34,4314,RH
Ana,20,9492,RH
Ana,30,7775,RH
Ana,44,2959,TI
Pedro,52,4533,Financeiro
João,23,4090,TI
Pedro,26,2590,RH
Maria,54,6397,TI
Maria,47,5994,TI
Maria,54,6684,RH
Ana,55,8855,RH
Ana,53,5689,TI
Maria,34,9658,RH
Ana,39,9442,RH
Ana,55,6563,RH
Ana,35,9495,RH
João,25,5805,TI
Maria,29,9378,RH
Ana,50,8750,RH
Maria,32,2870,RH
João,32,6633,RH
Carlos,60,6115,Financeiro
Carlos,48,8014,TI
Pedro,26,8034,TI
Pedro,60,5425,RH
Ana,35,3220,RH
Pedro,37,8262,TI
Ana,58,4712,RH
João,55,3021,TI
João,48,2767,RH
Maria,51,2878,Financeiro
Carlos,35,7592,TI
Pedro,23,3540,TI
Carlos,30,8058,Financeiro
Pedro,33,6006,TI
Carlos,36,5426,RH
Ana,23,9535,TI
Ana,22,2918,RH
Pedro,60,6071,Financeiro
Ana,53,9341,RH
João,51,5736,TI
Carlos,21,7580,TI
João,48,9341,TI
Ana,56,8933,TI
Ana,21,8787,TI
Pedro,47,3080,RH
Pedro,21,3995,TI
Pedro,57,4808,TI
Carlos,21,2631,TI
Pedro,24,7747,Financeiro
Ana,35,8980,RH
Maria,46,8431,RH
Carlos,52,5800,TI
Ana,42,7094,RH
Pedro,42,7009,TI
Carlos,20,9344,TI
João,23,6063,TI
Carlos,42,4234,RH
Pedro,56,7909,RH
Pedro,48,9656,TI
Ana,40,7431,TI
Maria,56,5074,RH
Pedro,27,9051,Financeiro
Maria,44,6955,TI
Carlos,33,5896,Financeiro
Carlos,26,9450,TI
João,48,6144,RH
Ana,50,5586,RH
Ana,33,3818,TI
Maria,42,5255,TI
João,28,9131,RH
Ana,21,7216,TI
Ana,30,4302,RH
Maria,24,9468,RH
João,39,4095,RH
João,35,9573,TI
João,49,4459,TI
Pedro,30,3389,Financeiro
Maria,30,7899,RH
Carlos,45,8842,TI
João,46,6946,RH
Pedro,57,4408,TI
Ana,44,3194,RH
João,34,8277,TI
Pedro,38,6489,RH
Ana,26,7663,RH
Pedro,40,7165,TI
Carlos,35,6378,TI
Maria,54,4600,RH
Pedro,41,8868,Financeiro
Maria,51,6462,RH
João,45,6931,RH
João,55,6580,Financeiro
Maria,56,7495,RH
Carlos,35,3706,RH
João,46,5277,TI
Maria,44,9785,Financeiro
Carlos,34,8909,TI
Carlos,31,4479,RH
Carlos,50,3796,RH
Pedro,47,3686,TI
Pedro,34,6353,TI
Maria,52,3180,TI
Carlos,39,3878,TI
Pedro,55,5578,TI
Carlos,27,5053,TI
Pedro,34,3841,TI
Pedro,40,5382,RH
Carlos,21,6148,Financeiro
Pedro,20,5843,TI
Carlos,51,3579,RH
Carlos,33,9261,RH
Carlos,30,3926,TI
Maria,36,9483,Financeiro
João,55,6530,Financeiro
Pedro,30,4045,TI
Pedro,56,3776,Financeiro
Carlos,23,8256,RH
Carlos,25,8202,RH
Carlos,56,2918,RH
Carlos,30,3130,TI
João,52,3712,RH
Pedro,32,2959,TI
João,42,6889,RH
Maria,60,2827,RH
Carlos,32,7963,RH
Carlos,42,6487,RH
João,31,4638,RH
João,42,3617,TI
Ana,43,8859,RH
João,53,5389,Financeiro
Maria,30,7957,RH
Maria,22,8300,RH
Maria,60,8924,TI
Maria,40,7948,TI
Carlos,36,5078,RH
João,27,8456,RH
Maria,53,6655,RH
Pedro,45,9913,TI
João,24,7492,TI
Ana,60,6940,RH
Ana,54,4854,RH
Carlos,23,9862,RH
Maria,40,5789,RH
Maria,43,7808,TI
Carlos,39,3295,RH
Pedro,53,5240,TI
Ana,43,8050,TI
João,50,9428,TI
Pedro,25,4698,TI
Pedro,50,6433,TI
Maria,31,7070,RH
João,43,3432,RH
Pedro,59,4990,Financeiro
Maria,39,7576,RH
João,20,5201,TI
João,23,8049,RH
João,35,4997,RH
Carlos,32,6749,RH
Maria,47,8028,RH
Ana,52,2618,TI
Maria,52,3729,RH
Carlos,58,9069,RH
Pedro,37,2837,RH
Maria,46,2687,RH
Carlos,30,5295,TI
Ana,35,6907,TI
Maria,41,6988,RH
Pedro,29,4081,RH
Pedro,38,3103,RH
Maria,60,3008,RH
Pedro,48,8804,RH
Pedro,53,3201,TI
Carlos,45,4040,RH
Maria,55,6435,TI
João,52,9866,RH
Pedro,48,7077,TI
Maria,51,4561,TI
Pedro,51,6844,Financeiro
Maria,52,9911,RH
Carlos,28,4798,TI
Ana,59,2885,TI
Pedro,45,7446,Financeiro
Ana,58,6081,RH
João,47,5373,RH
Maria,45,7046,TI
Carlos,43,8092,Financeiro
Carlos,40,9087,RH
Carlos,21,8242,RH
Ana,28,4706,Financeiro
João,43,5825,TI
Maria,50,5596,TI
Carlos,36,3499,TI
Pedro,60,2813,RH
Maria,40,6792,Financeiro
Maria,31,6526,TI
Carlos,24,4204,RH
João,26,2873,RH
João,50,9651,TI
Ana,56,7335,Financeiro
Carlos,56,7496,RH
Carlos,34,3734,RH
Maria,20,8607,TI
Pedro,39,9612,Financeiro
Pedro,46,4781,Financeiro
Carlos,51,7603,TI
João,37,2998,RH
Pedro,49,6701,RH
João,20,8103,TI
Pedro,53,9586,RH
Ana,42,6424,RH
Maria,56,9125,Financeiro
João,24,7100,RH
Ana,52,5056,RH
João,44,8167,TI
Pedro,41,6714,TI
Maria,60,5767,TI
João,52,6769,TI
Carlos,59,6104,RH
Pedro,41,8485,Financeiro
Maria,50,4173,TI
Ana,47,2784,RH
Maria,57,5502,TI
Maria,43,4546,TI
Pedro,39,8073,RH
Ana,49,7185,RH
Ana,24,8619,TI
João,36,4466,Financeiro
Pedro,40,7403,TI
Ana,55,5822,TI
Ana,39,3339,Financeiro
João,44,6513,TI
João,27,5278,RH
Ana,35,4774,RH
Maria,41,6085,RH
Pedro,21,8686,RH
Ana,46,7331,RH
Ana,33,3830,TI
Ana,57,3505,TI
Ana,36,9158,RH
João,48,9336,RH
João,57,3031,TI
João,55,8599,TI
Ana,20,6896,RH
Ana,39,6873,TI
Pedro,37,2912,RH
Pedro,54,6512,RH
Carlos,42,4892,RH
Pedro,33,4082,RH
Ana,44,7318,RH
Pedro,23,7841,RH
João,49,7667,RH
Ana,45,8071,TI
Carlos,27,5271,RH
João,28,2536,RH
Pedro,49,7657,RH
Carlos,49,7844,Financeiro
João,42,7626,TI
Carlos,60,9526,RH
Carlos,44,3402,TI
João,39,3271,Financeiro
Maria,25,2706,RH
Carlos,48,5276,Financeiro
Maria,48,3529,TI
Pedro,50,6940,RH
João,28,4416,RH
Carlos,48,7821,TI
Maria,51,4340,RH
Ana,27,2734,Financeiro
Ana,35,8148,RH
Pedro,31,3049,RH
Pedro,20,7537,Financeiro
Ana,32,6990,Financeiro
Pedro,49,5017,RH
João,40,5678,TI
João,24,8008,TI
Maria,40,5862,TI
Pedro,23,8388,RH
Ana,57,9060,TI
Maria,37,8319,TI
Maria,56,3668,TI
João,60,4074,Financeiro
João,55,4702,Financeiro
João,34,3262,TI
Carlos,35,4130,Financeiro
Carlos,46,2504,TI
Maria,24,8826,TI
Carlos,20,7447,Financeiro
Carlos,47,5015,TI
Carlos,29,6988,TI
Carlos,43,6650,Financeiro
Ana,45,8669,Financeiro
João,37,4607,TI
Ana,58,9700,TI
Carlos,48,8033,Financeiro
Maria,53,7964,RH
Ana,34,8164,TI
Pedro,33,3148,RH
Carlos,41,3709,RH
Pedro,52,4798,RH
Maria,45,6885,Financeiro
Carlos,25,6629,RH
Ana,30,4882,Financeiro
João,30,4311,RH
Pedro,25,5917,RH
Ana,38,9955,RH
João,22,6540,RH
Pedro,22,3775,TI
João,35,8515,Financeiro
João,37,3671,Financeiro
João,41,5422,RH
Pedro,40,9475,TI
João,49,5071,RH
João,21,6094,TI
Pedro,28,8624,TI
Ana,56,3824,RH
Carlos,29,3897,RH
Carlos,30,8071,Financeiro
Pedro,46,3427,Financeiro
Carlos,23,6417,Financeiro
Pedro,27,9274,TI
Maria,32,2555,Financeiro
Maria,58,3801,RH
Carlos,21,5662,TI
Carlos,40,2764,Financeiro
João,44,5312,TI
Pedro,41,8955,RH
João,28,3405,TI
Pedro,58,9332,RH
Maria,44,6417,Financeiro
Carlos,47,3392,TI
Maria,24,8020,Financeiro
João,48,4129,TI
Carlos,24,3246,TI
Ana,46,5360,RH
João,28,4263,TI
Maria,50,3460,Financeiro
Ana,48,6852,RH
Carlos,50,8240,TI
Pedro,58,6871,RH
Maria,54,3858,RH
João,48,3060,RH
Carlos,60,4311,RH
Ana,32,9095,TI
Ana,42,5968,RH
João,56,8225,RH
Ana,22,4983,TI
Ana,30,9261,RH
Carlos,58,3601,TI
Pedro,59,5174,TI
Pedro,42,6424,Financeiro
Ana,46,2563,TI
Ana,20,5886,TI
Pedro,20,7615,RH
Pedro,50,7032,TI
Maria,53,5256,TI
Pedro,52,9120,RH
Pedro,53,5738,RH
João,50,7632,TI
Carlos,23,6106,Financeiro
Carlos,58,7537,TI
Carlos,24,9674,RH
Maria,46,2693,RH
Pedro,26,2850,TI
Ana,45,5793,RH
Carlos,38,3310,RH
Carlos,57,2679,RH
João,42,6075,RH
Carlos,37,3942,TI
Carlos,49,9771,RH
Carlos,43,3482,TI
Maria,48,8109,TI
Pedro,23,5675,TI
Maria,53,9522,TI
Carlos,27,6678,TI
João,43,8745,RH
João,44,6633,RH
Ana,36,5163,TI
Pedro,23,8357,TI
João,34,5509,TI
Ana,25,5292,TI
Pedro,27,8279,Financeiro
João,45,6784,TI
Pedro,49,2974,Financeiro
João,32,5814,TI
Ana,20,7388,TI
João,40,2668,Financeiro
João,59,7551,TI
Ana,57,3209,Financeiro
João,54,8441,Financeiro
Maria,57,6159,RH
Pedro,30,5098,Financeiro
Maria,36,6533,RH
João,32,7397,RH
Pedro,30,4663,TI
Maria,42,3239,TI
Ana,28,4690,Financeiro
Ana,41,8034,RH
Maria,37,4602,Financeiro
João,50,4884,TI
Ana,60,8044,RH
Pedro,49,2631,TI
Carlos,57,4930,Financeiro
Carlos,39,2539,RH
Ana,52,2565,RH
Carlos,28,6155,RH
Maria,58,7075,TI
Maria,31,7444,RH
João,42,9239,TI
Pedro,42,9216,RH
Ana,24,5923,Financeiro
João,47,4364,RH
Maria,26,7372,RH
Maria,33,6694,RH
Maria,55,5247,TI
João,50,6062,Financeiro
João,21,9216,RH
Ana,25,5230,RH
Ana,34,6643,Financeiro
Ana,57,2789,TI
Pedro,56,5289,RH
Maria,60,7155,TI
Pedro,48,5030,TI
Maria,42,5836,TI
Maria,53,4835,Financeiro
Pedro,53,9423,RH
Pedro,41,5327,RH
Ana,60,5381,RH
Ana,47,8203,RH
João,48,9975,TI
Pedro,53,8402,TI
Ana,31,9986,TI
Carlos,33,6997,RH
Carlos,54,7149,TI
Carlos,56,5380,TI
Ana,59,7133,Financeiro
Pedro,49,8266,RH
Pedro,24,9689,TI
Pedro,22,2941,TI
Carlos,20,9256,TI
Ana,57,7370,Financeiro
Maria,59,7751,RH
Ana,58,6845,RH
Carlos,59,4267,RH
Pedro,36,6137,RH
Carlos,49,4155,RH
Pedro,59,2761,RH
Pedro,44,9371,RH
Maria,39,4831,Financeiro
Carlos,52,3505,RH
Carlos,28,4753,TI
Carlos,28,8081,RH
João,34,2620,RH
